A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
-0.000739865,-0.018692115,0.00600493,-0.001656826,-0.000726598,-0.017930354,-0.025778735,0.005531281,0.005966948,0.015961051
0.006884679,-0.011385402,0.014945755,0.006564148,-0.001652164,-0.006399135,-0.01201138,0,0.005723715,0.048171544
0.006350784,0.026366941,0,0.003054039,-0.003458544,-0.00402526,-0.021382413,0.010392643,0.004442572,0.026317308
-0.001218087,-0.049533979,0.011727211,0.000655652,0.010817471,0.008149286,0.012399306,0.005141008,-0.015408773,0.05621768
0.00849619,-0.035789074,-0.005491138,0.000985174,0.00036441,-0.004616872,-0.007603266,0.007881648,-0.002585396,-0.015395685
0.003137449,-0.004056797,-0.000355277,0.002338782,0.008931544,0.001262471,0.023526448,-0.011427298,-0.023434926,0.011173301
-0.036314157,0.016129366,-0.039505036,-0.00679987,0.003242144,-0.022001656,-0.025060381,-0.014349749,-0.00242769,0.002812941
0.014635017,0.039220676,0.028607229,0.004320543,0.006346878,0.002606571,-0.017558835,0,-0.005687231,0.106926687
-0.001971876,0.007662866,0.002332469,0.004905821,-0.000578823,0.006170022,0.019042212,-0.000215274,0.012121058,0.012618464
-0.004946827,-0.015384905,-0.007916585,0.007152954,0.002565908,0.011358068,0.019069849,0.0082639,-0.013869065,-0.037387532
-0.00896644,-0.015625303,0.000722316,-0.001389022,-0.000371959,-0.003500544,0.008004784,-0.017410097,0.001797573,-0.008980957
0.003247224,0.015625303,-0.006519359,-0.000880633,-0.000662554,0.009674904,0.018635737,0.004337891,-0.020679258,-0.009051201
-0.014569483,0.063811542,-0.019631921,-0.009321155,-0.002190662,-0.011390903,-0.036438945,-0.006193753,0.035241429,-0.017860275
-0.003041078,0,0.001851209,-0.006577641,0.000991819,0.01142844,0.027377971,-0.014216645,0,-0.014643694
-0.013028698,0,-0.008730422,-0.003871672,0.006678086,-0.016846782,-0.019077429,0.001050093,0,-0.017293989
-0.003348303,0,-0.001867457,0.00113489,0.006346848,0.01446224,0.000729937,-0.002887437,0,-0.014327502
-0.010895063,0.028675773,-0.025365703,0.001086753,0.002012666,-0.005713213,0.008036362,0.010942039,-0.01430958,-0.019388291
0.01218419,0,0.008970369,0.0039565,-0.000251805,-0.005999112,-0.014591345,-0.00265654,0,0.016715809
-0.00775999,-0.014235103,-0.01204262,0.001503928,-0.008523855,-0.008762967,-0.025975248,0.000207527,-0.000886739,-0.038712734
0.008790108,0.042111529,0.003838773,-0.004376026,0.010203753,0.002027296,-0.024009086,0.017216984,0.002288362,0
-0.008270935,0.023770196,0.005730715,0.004001606,-0.003692057,0.002348274,0.022465215,0.011634725,-0.000280127,0.000135144
-0.002078436,-0.037611317,-0.000190481,-0.004566913,-0.001673712,-0.001450839,0.012267077,-0.004493836,0.0153249,-0.014757445
-0.002864937,0.030877291,-0.014005016,0.00103723,-0.00171358,0.016846785,0.036219574,0.010697308,0.010304998,-0.004119881
0.00468382,0.013423007,-0.007368679,0.00460896,0.012981315,0.022670701,0.036531225,0.014828701,-0.012177133,-0.003970885
0.005178671,0.048790194,0.000778247,-0.004090826,0.001651283,0.012860155,0.031369353,-0.025780838,0.001372436,0.011960275
0.003609166,0.061557763,0.014863639,0.008678305,-0.000382031,-0.022634837,-0.058664489,0.012491089,-0.010581207,-0.003869509
-0.001802955,-0.021116905,-0.010013572,0.00205221,-0.008472452,-0.002922186,-0.023377116,-0.004964943,0.007415458,-0.022517246
-0.012190511,0.041797163,-0.00660195,0.007753786,0.003195434,-0.004209262,0.015181542,-0.000222015,-0.002245329,0.01442648
0.001825048,-0.017699561,-0.005861629,-0.001897332,-0.012181162,-0.015965929,-0.033446996,-0.003278967,0.0029582,-0.012993161
-0.010474032,-0.03021375,-0.009846513,0.005221831,0.000416112,-0.006512949,-0.020039857,0.007727149,0.012507327,0
0.010734464,0.03021375,0.000791333,-0.006521243,-0.007959258,0.007602577,-0.005957319,0.006803259,-0.02087596,-0.007793259
0.020364152,0,-0.003367379,0.005321561,0.001364416,0.003246262,0.003464046,0.010876308,0.000530527,-0.009144246
-0.00255493,0.017699631,0.016529324,-0.003513067,-0.001569927,0.012797503,0.01469789,0.003256588,0.01749623,-0.00128123
0,0.084083103,0,-0.003201285,0.000578107,0.006805885,-0.01203337,0.017365939,0.004528041,-0.012596388
0.035188318,-0.030015933,0.012220058,-0.003677251,-0.007203343,-0.002447889,-0.000364991,0.010263412,0.00883335,0.003673448
0,-0.005555565,0.000770898,0.006090738,0.011134146,0.020958072,0.0336788,0,0.002733491,-0.001268231
-0.007187986,-0.005586602,0.016241885,0.002222897,0.008703659,0,0,0,-0.002291391,-0.018708562
-0.00398799,0.011142166,-0.006465115,-0.001435099,0.009245317,0.005697491,0.018690638,0.006202755,0.030531392,0.019976793
0.00647252,-0.011142166,-0.009776771,-0.006365535,-0.016829635,-0.011116723,-0.009120874,0.005617557,-0.001421644,-0.013737692
0.004703456,0.03846631,0.013014507,-0.00046475,0.006081409,-0.007215879,-0.008884576,-0.004125869,-0.00939634,0.009937814
-0.004207337,-0.010840204,-0.009744921,0.001768992,-0.003169316,0.021111711,0.036737624,0.021084298,-0.000508964,0.011571113
-0.01398624,0.032174326,0.0015349,0.011938553,0.016453898,-0.005589278,-0.007733767,-0.017662327,0.001934192,-0.002554606
0.004767244,0.041349582,-0.011569728,0.004679818,0.00454014,0.016728419,0.034077842,0.016624168,0.029878251,-0.031517456
0.000750662,-0.036086417,0.000775438,-0.000824234,-0.003267662,0.005097354,0.026286716,-0.027830095,-0.03194417,0.036504997
-0.011066489,-0.013210219,0.008298846,-0.000549112,0.000422007,-0.027252922,-0.033013315,-0.022537518,-0.022204834,-0.015141202
-0.005071,0,-0.004237263,0.002792327,0.006850436,-0.001756346,-0.013012242,-0.014303238,0,0.003795551
-0.006119328,0.010582099,-0.015561567,0.006017016,-0.005449378,-0.013196717,-0.023617348,0.016980337,0.041185132,-0.006443891
0.006373471,0.015666102,0.004108464,0.002903506,-0.005545581,0.014328745,0.018367457,-0.01264703,-0.034405287,0.007712283
0.010365439,0.062755905,-0.0025413,-0.01125467,0.004655314,-0.00657402,-0.004258298,-0.003381758,0.012077103,0.008924078
0.010507991,-0.009780019,0.008963427,0.00237972,-0.001653942,-0.00067339,0.006275346,0.012918095,0.01841168,0.014186464
-0.000996063,-0.035003599,-0.001553169,-0.000411895,-0.009568375,0.009739301,0.025253842,0.004200312,0.018596911,-0.016744338
-0.007752921,0.022642455,0.012357781,-0.010388692,-0.007270301,-0.002384012,-0.017174073,0.051995972,-0.000857023,0.017914004
0.024551696,-0.043208774,-0.001920813,0.013357761,0.001707873,0.008388454,0.0025721,0.006965124,0.001429211,-0.036892307
0.006836051,0.015464272,-0.005591508,-0.009253977,-0.012478549,0.005454531,0.004888038,-0.007816561,0.025072691,0
-0.011255319,-0.041781556,0.018581154,0.003491785,-0.004561459,-0.002255549,-0.002697768,-0.006332797,0.021265539,0.040931663
-0.013625952,-0.040822021,0.009632734,-0.005011661,-0.002826524,0.005675881,0.032061329,-0.010469779,-0.00774781,0.007864767
0.041290867,0.016529352,0.018437988,-0.005360793,-0.009199397,0.022862806,0.018878831,0.03370204,0.048882655,-0.001446512
-0.010829146,0.045401612,-0.006479764,0.010372453,0.016959132,0.015309432,0.017334839,-0.00404201,0.000923333,-0.006418255
-0.012906541,0.068122167,-0.012898537,0.003113875,0.008608976,0.001793576,0.005886298,-0.022386447,0.017749658,0.014333864
0.005377748,0.016929104,0.014383388,-0.002150356,0.007175374,-0.008660877,-0.02563412,0.004111245,-0.021369681,0.00944847
-0.021437403,0.02135316,-0.018342278,0.008394509,0.006511519,-0.001753897,0.006430291,-0.026300695,-0.010199013,0.002677736
-0.013793279,0.036870499,0.01108305,0.003220479,-0.012148619,-0.005387896,-0.025188078,-0.009476904,-0.007137144,0.039515702
-0.021182352,-0.009090963,-0.033045214,-0.006498263,-0.014710402,-0.006716243,-0.007442895,-0.020703487,0.007978978,-0.046196647
-0.007248314,-0.01611086,-0.014783334,0.003822682,0.005635229,-0.014077766,-0.019461107,0.014876088,-0.010063815,0.00534118
0.008794656,-0.067171463,-0.016398704,0.002131065,0.007161933,-0.000754919,0.016008294,0.028962391,0.016968609,-0.004141899
0.003855577,0.009876614,0.011487567,0.004024647,-0.001658872,0.026218372,0.0328117,0.008872829,0.011189087,0.024429314
0.00639309,0.0596124,-0.004144043,0.012781567,0.005906224,0.001566728,0.013289475,-0.008852169,-0.003451963,-0.041483068
-0.003319296,0.020619213,-0.016549113,0.000622988,0.007750801,0.010766728,0.007752589,0.007248011,-0.000839414,-0.003924652
0.003574152,0.024637335,0.009006381,-0.003926005,0.00607418,-0.014469615,-0.032827856,-0.019474125,-0.005210761,0
0.000254791,0.068402763,0.00615756,0.004193654,0.033296294,0.009498453,-0.002100642,0.005136925,0.012579636,0.001306507
-0.023718567,-0.025105997,0,0.004485806,4.28E-05,0,0,-0.001881687,0.005782007,0.046700572
-0.015247364,-0.034486144,-0.02445506,0.001814288,0,-0.019250485,-0.043011366,0.010158352,0.001524739,-0.016304709
0.003701733,0,0.000811397,0.002034635,-0.001922909,0.02461387,0.050401004,0.008823136,0,0.061273417
0,-0.004395607,-0.009575285,-0.002652314,0.001223242,0.006074561,0.00456244,-0.022169425,0.003571348,-0.09166928
0.014411376,0.07016691,0.008154981,0.002431491,0.005874891,-0.022465181,-0.049903419,-0.024744604,-0.006440568,0.013159816
-0.016525019,0.071317368,0.004052686,-0.005046746,0.006708072,0.003519698,0.022705143,-0.010595639,0.006770056,0.013335309
0.007903152,-0.069266038,-0.014256895,0.006546283,0.006484025,-0.00730743,-0.019406288,0.000574866,-0.013491037,-0.006823225
-0.02067944,0.05772746,-0.009273653,-0.002338975,-0.000401908,-0.018710674,-0.044505368,-0.001536882,-0.00527186,-0.013245227
-0.00914973,-0.011673273,-0.005813945,0.003087696,-0.002536409,0.007955655,0.019649899,-0.015842267,-0.013224497,0.029510119
-0.002707092,-0.133811069,-0.010256555,-0.00361929,-0.022490626,-0.008686479,-0.024820617,-0.004624535,-0.008006287,-0.01892801
-0.011724738,0,-0.021263805,0.003973047,-0.010110972,-0.005202469,0.001756644,0.005962827,-0.002352542,-0.013210232
-0.001372273,-0.052825146,0.001717822,0.005882738,0.000472153,0.011214219,0.010681186,0.012392419,0.010882317,-0.015625318
-0.000274668,-0.02386746,0.002571264,0.002362819,0.006951288,0.0177,0.035907557,0.006936709,-0.007483959,-0.003739768
0.003017398,-0.044451721,0.004270769,0.010083539,0.011194739,-0.007325277,-0.015560257,0.01480531,0.004720447,-0.006543099
-0.002742731,0.024938925,-0.005984177,-0.000780166,0.00175385,0.014745128,0.032047203,0.000872605,0.012115925,0.001279591
-0.000549476,-0.022416858,-0.007746924,0.002508328,-0.001703226,0.007148784,0.016636043,-0.007364677,0.003836665,-0.012596388
0.003292207,0.027330868,0.012025001,0.00155133,0.008184011,-0.008104582,0.001248099,-0.027004553,-0.006409922,0.020308508
0.013601938,-0.00491401,0.013568181,-0.003279492,-0.002721095,-0.01722506,-0.036019682,0.002642763,0.015376555,-0.013966529
-0.010866709,0.03390152,-0.007609475,0.003625634,-0.001590409,0.003683304,0,0.013686337,0.018534631,-0.032670782
0.001364781,-0.058840445,-0.005958706,0.001033336,-0.005357051,0.007005311,0.025947019,0.004494478,-0.002510926,0.033944019
0.004626542,-0.038614861,0,-0.005308187,0.003991671,0,0,0.018017291,0.004806878,0
-0.002718868,0,-0.017006114,0.010888036,0.004544809,0.025308321,0.03884493,0.009616271,0,-0.072477683
0.008674445,0.031010269,0.022115805,-8.57E-05,-0.002837304,-0.018156381,-0.022097853,-0.003870127,0.024704986,0.003442344
0.0096697,-0.015384965,0.021221477,-0.009418668,0.016455849,-0.004131118,0.004608516,-0.052973882,0.003185557,0.062685305
0.017225829,-0.007782133,0.019150166,-0.005851282,0.022331733,-0.019470214,-0.030678078,-0.013466352,-0.000561927,0.062557112
-0.011628014,0.038318889,-0.006753324,0.007059253,-0.01920604,-0.00883041,0.013347489,-0.022927892,-0.001743629,0.009478744
0.011102365,-0.08359955,-0.020118925,0.01124444,0.00278151,0.004212485,0.003710655,0.012995621,-0.010750847,-0.022865825
-0.004743062,0.099018915,-0.013499394,-0.007367544,-0.012974566,-0.002053445,0.001221281,-0.022367805,0.005043517,-0.011765619
0.0042172,0.0429914,0.007615813,0.011243279,0.008742475,0.021898917,0.031526163,0.035471711,0.017656594,0.0622194
-0.008717528,0.025672386,-0.014434519,0.005935576,-0.009306817,0.013490548,0.025875787,0.000295118,-0.013745764,-0.064975489
0.024634334,0.020525162,-0.000855655,-0.007678678,-0.002027817,-0.000919697,0.009961062,0.048761648,-0.031279904,-0.024852431
0,0,0,0,0,0,0,0,0,0
0,0,-0.006655883,-0.00383586,-0.016159479,-0.002194088,0.013732125,0,0,-0.038866619
0.004648801,-0.065291188,0.008580053,-8.97E-05,-0.00402303,-0.007987947,-0.006790917,-0.005875882,-0.000341651,-0.03646426
0.013818004,-0.170345389,0.015891808,-0.004086843,-0.004617799,0.013229229,-0.000372879,-0.002560359,0.010004453,0.009530689
-0.001525952,0.01699756,0.019361474,-0.000745151,-0.003362804,-0.000636278,0.009889806,0.018606975,-0.006463102,0.030999869
0,0.065240525,0,0,0,0,0,0,0.006633077,0
-0.002548419,-0.070874338,-0.010154431,0.003606717,0.001392447,-0.001849431,-0.007128306,0,-0.005291399,-0.023188737
0.00432851,0,-0.020836274,-0.000626668,-0.008616523,0.020534332,0.02851776,0.025855628,0,-0.010799241
-0.019756933,-0.162186641,-0.01284263,0.001255676,0.007457611,0.000606713,-0.010958952,0.009254339,-0.026744731,-0.011863943
-0.00702121,-0.1273804,-0.016288836,0.005302876,0.003592204,0.012388954,0.029698688,0.032244582,-0.002916688,-0.017536105
0.007539368,0.022388973,0.00349733,-0.000119453,-0.002897018,0.006798984,0.026497843,-0.020225146,0.004752619,0.018716186
0.004393329,-0.003696858,0.000654331,-0.00159265,0.001854276,0.015406467,0.019935446,0.01286013,0.0021748,0.027533461
-0.007506194,-0.068992897,0.008035699,0.004840584,-0.005224193,-0.000765667,-0.004517998,0.019258156,0.006056056,-0.015655426
-0.007790735,0.007905172,-0.011828571,0.00641103,0.007076145,0.018776349,0.030320792,0.011352896,-0.007142275,-0.028738287
-0.007129034,-0.090596909,0.011828571,-0.003089441,-0.012677686,-0.021893181,-0.037047805,-0.002945193,-0.020621225,0.040759107
-0.001319466,0.02132275,-0.022310688,-0.003531768,-0.002109093,0.001235267,0.013372518,-0.023204227,-0.027534272,-0.026257625
0.005530007,0,0.011217564,-0.005079957,-0.004231302,-0.015729446,-0.01954444,-0.004510947,-0.008345795,-0.010546149
0.021562062,0.034829438,0.004147131,-0.00182545,-0.01507164,0.001784454,0.010269835,-0.007617166,0.008318783,-0.035497201
0.006149117,0.00811692,0.015346696,-0.003257995,-0.000239711,-0.005335417,-0.005219665,-0.003106271,0.005736904,0.012452051
0.002041372,-0.042946358,-0.0075359,0.000538696,0.009050275,0.009270761,0.028354738,-0.012913825,0.005688718,0.028773144
-0.004918283,-0.060888313,-0.017922796,0.000834872,-0.001899336,0.022864229,0.035105781,-0.002478502,-0.003893375,-0.002458874
-0.001731363,0.060888313,0.003775197,0.000687492,-0.014833909,-0.01818788,-0.028383894,0.020127792,-0.019508968,-0.048951647
0.01401471,-0.029980805,0.020180876,-0.003013278,-0.011516062,-0.003434863,-0.008266696,-0.019009555,0.010140912,0.078864857
0.002527166,-0.0581819,0.013443011,-0.007571784,-0.008202905,0.009961988,0.046753686,-0.049165275,-0.003249764,0.034196604
0.009295427,0.01826533,0.019312105,-0.010354003,-0.000614456,-0.024364947,-0.044189959,-0.019475779,-0.01239888,0.053790175
0.00523755,-0.022884271,0.004977233,0.002812334,0.004296441,0.004589786,0.018514054,0.013732516,-0.009140947,0.005277057
0.003724366,-0.081973618,0,-0.000644555,0.004398809,0,0,0.021461361,0.008870237,0
-0.001984594,-0.03580948,0,0.000118552,0.010552776,0.003274458,0.011103152,-0.002918195,-0.006030157,0
0.001984594,-0.02638673,0.005775568,5.74E-05,-0.002779064,-0.004402841,-0.005192621,-0.012086869,0.025695546,0.051711093
-0.00049575,0,-0.009921507,0.009223579,0.006151519,0.020972296,0.028623718,0.021597906,0,-0.024899835
0.002971055,-0.066322645,0.007450319,0.0051666,0.012191362,0.009446741,0.004393729,0.023939151,0.029210161,0.008185585
0.002469076,-0.01729148,0.000824441,0.007438641,-0.021128896,0.007078551,0.014782371,0.020427409,-0.016908092,-0.021547009
0.021710873,0.022989496,0.004932129,-0.001078329,0.003147904,0.004518792,0.010844855,-0.000831725,0.01283821,0.0052423
0.00888899,-0.058496221,-0.002462975,0.001557309,0.009629749,0.00304152,0.015433287,-0.017107041,-0.001058899,-0.042093423
-0.001436104,0.006006018,-0.010743914,-0.013379477,-0.020084455,0.008967242,0.007059285,0.030590031,0.011155491,-0.015386892
0.004778977,0.011904962,-0.007548159,0.006473141,0.003414996,0.007158776,-0.000900483,-0.016682523,0.013629549,0.030751777
0,0.017595745,0,0,0,-0.002930326,-0.009615818,0,-0.024767712,0
-0.002147788,-0.035506725,0.006716865,-0.003359881,-0.005494699,-0.006482241,0.002183769,0.011709643,0.022423758,0.029427594
0.004766449,0.023810697,0.011575208,-0.002105555,0.0096283,-0.001717985,0.006689079,-0.022436792,-0.006108992,0.008277407
0.009700861,0.005865114,0.015497809,0.015044579,0.02491715,-0.009519227,0.006350052,-0.014084885,0.005125643,0.035928686
-0.011842912,0.023122395,-0.018791405,0.002560052,0.010592739,0.006294914,0.011240025,0.005103779,-0.015416627,-0.07087434
-0.006693756,0.005698016,0.00759995,-0.006731591,0.002805712,0.013478442,0.005591036,-0.006240384,-0.012916376,0.036309166
-0.006497424,-0.040585241,-0.031385725,0.006311011,0.012529339,0.007023994,0.022760554,0.028627281,0.040388122,-0.067272194
0.017708019,0,0.005894728,0.004894782,0.003566553,-0.000683933,-0.012097208,-0.011846423,0,0.023099291
-0.012650836,-0.005934801,-0.034379338,-0.001302361,-0.018083135,0.011700062,0.012960799,0.019090318,0.028219798,-0.039547031
-0.008927597,0.063421836,-0.021964507,0,0,0.011663595,0.003017715,0.02641891,-0.007653188,-0.012594468
0.002420778,-0.016901795,0.012798076,-0.00253867,-0.007042323,0.016527307,0.011771368,0.002859501,0.011230663,-0.014760416
-0.003633368,0.044451786,0.008514413,0.00220743,-0.001297034,0.002615459,0.019478902,-0.031701034,-0.022286673,-0.001220256
0.013018597,-0.021978951,0.023631633,-0.006633185,-0.011626154,-0.006530529,-0.011453802,0.022616041,-0.001646898,0.056441311
-0.007452886,-0.016807103,-0.005748967,0.014923412,0.010682714,0.001539905,0.020912138,0.028056503,-0.021527077,0.07083789
-0.009212212,-0.022858116,-0.018535006,0.00134064,0.00435742,-0.007268022,-0.010824391,-0.000716409,-0.010609004,-0.11253692
-0.006107286,0.017192384,-0.005890701,-0.008421707,0.00445814,0.007968763,0.017222557,-0.01536322,0.005557696,-0.026743153
0.011208696,-0.017192384,-0.006586239,0.006592201,0.004785245,0.00561428,0.037338772,-0.015918553,0.029139548,-0.035627178
-0.018340118,0,-0.01620996,0.005500589,0.018350587,0.001448512,-0.020776563,0.030357221,0.01759664,-0.00336642
-0.002223552,0.045205394,-0.004262497,0.008309041,-0.008038282,0.005635254,0.012488258,-0.006862323,0.021355309,-0.021779861
0.016679277,-0.022347278,0.027058696,0.00225868,-0.004969012,0.008489007,-0.00443405,0.020263694,0.021706666,-0.084854614
-0.000730079,0.027856994,0,-0.015307086,-0.0232039,0.040882061,0.050489359,0.018475809,-0.005782239,-0.020619287
0.00848395,-0.05071511,0.032295513,0.004739364,-0.00154317,0.010728333,0.023558244,0.010250302,-0.013077874,0.085157808
0.020308913,0.098981805,0.017431962,-0.012031603,0.010983073,-0.002920941,-0.029794474,0.011527167,-0.023302967,0.076041464
0.001181808,-0.164677072,0,0.010195374,0.006906897,0.013440493,0.037304583,0.058936826,0.051082829,0
-0.038285626,0,-0.049071282,0.016127777,-0.018127601,0.025672379,0.059318989,0.02222752,-0.011278575,-0.050039662
-0.047502307,0,-0.019877014,-0.003134117,-0.039367855,-0.011647076,-0.019483329,-0.048043347,-0.059570703,0.173940763
-0.021595725,-0.050643761,-0.01891514,-0.015652206,-0.065740994,-0.014228454,-0.028898425,-0.016692802,0.05991008,-0.018820289
-0.013504804,-0.046519971,-0.016040713,0.002505014,-0.018510719,-0.004024028,-0.019093419,0.02989164,0.005661985,-0.119246873
0.017966158,0,0.02779227,-0.001129825,-0.002153628,-0.014102566,-0.055373789,0.017940309,-0.021059314,0.155866098
-0.002359436,0.078471617,0.00515402,-0.008276238,-0.006621686,0.016300091,0.002117498,-0.064496778,0.002011294,0.025179677
0.005496715,-0.012658385,0.023197775,-0.012764227,-0.003803178,-0.030570415,-0.054793372,-0.057024879,-0.015732835,0.104275021
0.028054849,0.067718109,0.033078576,-0.00394107,0.015530743,-0.030989445,-0.028869887,-0.022924406,-0.030488827,-0.00938974
0.005568183,0,0.005688507,-0.001548817,-0.017439144,0.000314629,0.001184911,-0.016392958,-0.006342428,0.026836654
-0.001010088,0.037387539,-0.003367063,0.005667357,0.00733704,0.003764144,-0.00493269,0.020045088,0.013428247,-0.009554213
-0.003289896,0.065469871,0.006513341,-0.004596251,-0.002847326,0.001944939,0.024490128,-0.018391371,-0.034514458,-0.0296665
0.004804676,0.012807031,0.010416701,-0.005050526,-0.004352822,-0.022165066,-0.027765123,-0.0113723,0.02971901,-0.052446475
-0.007596889,0,0.007844819,0.00142272,0.008147774,0.034798236,0.042821207,0.026793278,0,-0.002915454
-0.009963049,-0.052242605,-0.008466729,0.001366633,0.013566781,0.005590415,0.006374159,0.031366645,0.01405867,-0.037006866
0.015792492,-0.034094179,0.001450621,-0.00527618,0.004527221,0.00371824,0.020545541,-0.036474759,-0.027979644,0.016833271
0.001767446,-0.023392857,0.016227119,0.006227732,0.004240282,0.001196689,0.006873728,-0.015306514,0.008905945,0.020319166
0.014774221,0.106543212,0.014362561,-0.006404988,-0.019767737,-0.02578194,-0.03023972,-0.039566608,-0.024135037,0.001456877
-0.005983486,0.01583145,0.005607841,0.002841813,0.016057973,0.007488658,0.005467622,0.005521631,-0.002087595,0.01173206
0.010942697,0,-0.005206264,-0.00949697,-0.002259023,0.007700531,0.012125873,-0.013419602,0,-0.001474057
-0.010192845,0.020726172,-0.004224915,0.009021808,0.015185146,0.020267716,0.013877833,0.033083001,0.022057897,-0.001471887
0.00796422,0.074107902,-0.016055623,-0.002482236,-0.023200081,0.029028053,0.043426725,-0.002146703,-0.052424258,0.001471887
0.024970755,0.174353433,0.037004023,-0.018853074,-0.021829775,-0.026189708,-0.021144977,-0.059996338,-0.00608467,0.148861994
0.025069957,0.015873334,0.018000879,-0.002837138,0.035680768,-0.017008185,-0.019386536,-0.012414457,-0.010647567,-0.062934672
0.001178187,0.015625303,-0.007200611,0.002372225,0.004487253,0.049645962,0.065082275,0.035999888,0.008310839,-0.042425844
-0.006379219,0.026770307,0,-0.005549012,-0.019949103,0,0,0.021167485,0.051837691,-0.015267472
0.020178997,-0.007575786,0.004093156,0.005896731,-0.001343981,-0.008557678,-0.002940728,0.001675554,-0.015427726,-0.006042314
0,0,0.010063961,-0.01519387,-0.024373201,-0.008323539,-0.010270005,-0.032370198,-0.008057908,0.010598131
-0.003024316,0,-0.006181218,0.000856707,0.010283875,-0.003819164,0.005237032,0.036612216,0.000486324,-0.061966724
-0.018577842,-0.011472481,-0.035700421,-0.008083356,-0.034277049,0.037902812,0.063466995,-0.008743332,0.018382736,-0.177780983
-0.005235575,0.045120482,0.016726816,-0.007288563,-0.01465001,-0.07043759,-0.103777279,-0.03249353,0.013721547,0.004922274
0.006184611,0.018215423,0.001775639,-0.01741009,0.004003667,-0.014929761,-0.03666234,-0.013387362,-0.035172718,-0.019191244
0.015296229,-0.010889389,0.025879428,0,-0.013648352,-0.039125163,-0.045996501,-0.033186597,-0.030893357,0.033616611
-0.029867099,0.025226539,0.005364065,0.004601299,-0.000578989,-0.007955798,-0.010353408,-0.026436514,-0.013821675,-0.020424905
0.024950805,0.021127527,0.010075168,0.001613474,0.006348758,0.004319146,0.012633944,0.025811659,0.00562652,0.015674302
-0.000704369,0.020690456,0.0009452,-0.003278602,-0.009827908,0.006361286,-0.002804397,0.013727364,-0.020461275,0.082151301
0.019765796,0.006802741,0.016120306,0.001554637,0.021268218,-0.009535979,-0.016899251,-0.060987481,-0.006074387,0.105653728
0.013493633,0,0.00611736,-0.000501585,-0.012160074,-0.005900477,-4.29E-05,-0.019521332,-0.000969551,0.049596941
0.00226917,-0.013652076,0,0.0017231,-0.008091707,-0.002855508,-0.002128952,0.004931413,0.022485262,0.023383762
-0.000447108,0.002715184,-0.002365921,0.001951355,-0.005237969,0.016047066,0.02416126,0.020371701,0.018027546,0.003634357
0.008681245,0.012799509,-0.001093888,-0.001728276,0.002040599,0.01949354,0.027987282,0.001592039,-0.022011953,0.022573599
0.005304938,0.007335649,0.007994227,0.006980415,0.002615548,-0.011377049,-0.006258382,0.01696983,-0.016921037,-0.026838672
-0.002648951,-0.005997996,-0.005989693,0.005452489,-0.005677931,-0.008623897,-0.012083101,-0.008577402,0.000198303,0.044480423
-0.005096917,0.004002899,-0.003830492,-0.003712096,-0.007768478,0.014155912,0.018273819,0.025111075,-0.001820311,-0.033544424
0.0141189,-0.009364849,0.006739016,0.000953747,0.004258823,-0.013159307,-0.024323426,-0.038693868,-0.014141769,0.068253248
0.006550364,0.016000361,-0.001634888,0.003884783,0.004824005,-0.005808752,-0.00087277,-0.018986869,-0.012891369,0.028029517
0.006939839,0.015748376,0.00940989,0.00254235,0.008420413,-0.000165207,-0.00131871,0.011457172,-0.002967952,0.010761328
0.001296025,0.005842253,-0.002163627,-0.00208995,0.002599181,0.00755395,0.026687837,-0.02060487,-0.00727621,-0.01198886
-0.000215905,-0.00064743,0.000360973,-0.006357098,-0.005930213,0.008646243,0.009565113,-0.021722442,-0.001962785,0.095555566
0.004308332,0.014786635,0.003782114,-0.000674226,-0.004507042,-0.036917804,-0.038132766,-0.000446345,-0.008791973,-0.036725687
0.01175368,0.00254913,0.009304079,0.003256563,0.009283795,-0.00737092,-0.006424613,-0.019798286,-0.013144835,0.002232975
0.000849487,-0.010236827,0.001245808,0.002251024,0.011056318,-0.019685919,-0.032003474,-0.00118253,0.010888192,0.012937276
-0.000424705,0.027277705,0.004259755,0.000564008,0.001141363,0.015642954,0.029958024,0.004642768,0.00268915,-0.002638524
0.002121313,0.020440467,-0.005149497,-0.00101572,0.006397318,-0.004460315,-0.009519211,-0.006025901,0.002698883,0.002827257
0.001482123,0,-0.004281881,-0.003933742,-0.003548354,-0.014955208,-0.023472076,0.000681122,0.010616808,0.002456772
0.001902788,0.031384298,-0.003582323,0.002022653,0.00990638,0.005655436,0.012536452,-0.025215473,-0.025849688,-0.018001611
0.000844262,-0.007754524,-0.001616272,-0.00772805,-0.003243838,0.000920831,0.001989768,-0.00383181,0.010684005,0.040001542
-0.000633359,0.030663139,0.003767274,0.001060574,0.002116203,-0.021122135,-0.017473421,-0.008592215,-0.006468406,0.001354883
-0.00253674,0.014413615,-0.001792253,0.001730621,0.00604413,-0.000850096,-0.000915293,-0.008926244,-0.016050999,-0.037819234
0.004013853,-0.002866372,0.005366892,0.005105442,0.008512113,-0.016201821,-0.023467317,-0.000958123,-0.000850654,0.04676871
0.001474629,0,0.005515358,-0.005384365,-0.004595508,-0.002235486,0.001310643,0.003824907,0,-0.008755771
-0.00105307,0.008004748,-0.001598191,-0.002177666,-0.001256891,0.002328388,0.007783101,0.008797734,-0.009677369,-0.016903975
